State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Assam,BARPETA,1997,Whole Year ,Niger seed,955.00,497.00
Assam,BARPETA,1997,Whole Year ,Onion,1245.00,1868.00
Assam,BARPETA,1997,Whole Year ,Potato,10610.00,165586.00
Assam,BARPETA,1997,Whole Year ,Sesamum,1420.00,852.00
Assam,BARPETA,1997,Whole Year ,Sweet potato,849.00,2123.00
Assam,BARPETA,1997,Whole Year ,Tapioca,42.00,210.00
Assam,BARPETA,1997,Whole Year ,Turmeric,760.00,608.00
Assam,BARPETA,1997,Winter     ,Rice,103015.00,76589.00
Assam,BARPETA,1998,Autumn     ,Rice,83355.00,46436.00
Assam,BARPETA,1998,Kharif     ,Arhar/Tur,320.00,263.00
Assam,BARPETA,1998,Kharif     ,Castor seed,10.00,6.00
Assam,BARPETA,1998,Kharif     ,Cotton(lint),8.00,4.00
Assam,BARPETA,1998,Kharif     ,Jute,8000.00,56138.00
Assam,BARPETA,1998,Kharif     ,Maize,49.00,32.00
Assam,BARPETA,1998,Kharif     ,Mesta,97.00,496.00
Assam,BARPETA,1998,Kharif     ,Niger seed,955.00,497.00
Assam,BARPETA,1998,Kharif     ,Sesamum,1420.00,852.00
Assam,BARPETA,1998,Kharif     ,Small millets,3010.00,1505.00
Assam,BARPETA,1998,Rabi       ,Gram,255.00,102.00
Assam,BARPETA,1998,Rabi       ,Linseed,2600.00,1430.00
Assam,BARPETA,1998,Rabi       ,Other  Rabi pulses,17925.00,11828.00
Assam,BARPETA,1998,Rabi       ,Rapeseed &Mustard,25959.00,12658.00
Assam,BARPETA,1998,Rabi       ,Wheat,13620.00,13856.00
Assam,BARPETA,1998,Summer     ,Rice,16435.00,32739.00
Assam,BARPETA,1998,Whole Year ,Arecanut,7160.00,6649.00
Assam,BARPETA,1998,Whole Year ,Banana,5130.00,77207.00
Assam,BARPETA,1998,Whole Year ,Coconut ,1122.00,8065000.00
Assam,BARPETA,1998,Whole Year ,Dry chillies,1815.00,1452.00
Assam,BARPETA,1998,Whole Year ,Onion,1245.00,1868.00
Assam,BARPETA,1998,Whole Year ,Potato,10990.00,120458.00
Assam,BARPETA,1998,Whole Year ,Sugarcane,243.00,9726.00
Assam,BARPETA,1998,Whole Year ,Sweet potato,849.00,2123.00
Assam,BARPETA,1998,Whole Year ,Tapioca,42.00,210.00
Assam,BARPETA,1998,Whole Year ,Tobacco,47.00,33.00
Assam,BARPETA,1998,Whole Year ,Turmeric,760.00,608.00
Assam,BARPETA,1998,Winter     ,Rice,88835.00,93412.00
Assam,BARPETA,1999,Autumn     ,Rice,83830.00,59762.00
Assam,BARPETA,1999,Kharif     ,Arhar/Tur,300.00,246.00
Assam,BARPETA,1999,Kharif     ,Castor seed,10.00,6.00
Assam,BARPETA,1999,Kharif     ,Cotton(lint),8.00,4.00
Assam,BARPETA,1999,Kharif     ,Jute,8000.00,51600.00
Assam,BARPETA,1999,Kharif     ,Maize,46.00,30.00
Assam,BARPETA,1999,Kharif     ,Mesta,102.00,521.00
Assam,BARPETA,1999,Kharif     ,Niger seed,925.00,481.00
Assam,BARPETA,1999,Kharif     ,Sesamum,905.00,543.00
Assam,BARPETA,1999,Kharif     ,Small millets,2575.00,1288.00
Assam,BARPETA,1999,Rabi       ,Gram,229.00,92.00
Assam,BARPETA,1999,Rabi       ,Linseed,2645.00,1455.00
Assam,BARPETA,1999,Rabi       ,Other  Rabi pulses,12642.00,7399.00
Assam,BARPETA,1999,Rabi       ,Rapeseed &Mustard,25850.00,13599.00
Assam,BARPETA,1999,Rabi       ,Wheat,10104.00,10954.00
Assam,BARPETA,1999,Summer     ,Rice,18637.00,57626.00
Assam,BARPETA,1999,Whole Year ,Arecanut,7170.00,5801.00
Assam,BARPETA,1999,Whole Year ,Banana,5130.00,77207.00
Assam,BARPETA,1999,Whole Year ,Coconut ,1125.00,7929000.00
Assam,BARPETA,1999,Whole Year ,Dry chillies,1632.00,1306.00
Assam,BARPETA,1999,Whole Year ,Onion,800.00,1200.00
Assam,BARPETA,1999,Whole Year ,Potato,8920.00,122678.00
Assam,BARPETA,1999,Whole Year ,Sugarcane,245.00,9719.00
Assam,BARPETA,1999,Whole Year ,Sweet potato,650.00,1625.00
Assam,BARPETA,1999,Whole Year ,Tapioca,42.00,210.00
Assam,BARPETA,1999,Whole Year ,Tobacco,45.00,32.00
Assam,BARPETA,1999,Whole Year ,Turmeric,765.00,612.00
Assam,BARPETA,1999,Winter     ,Rice,104375.00,121735.00
Assam,BARPETA,2000,Autumn     ,Rice,73675.00,60705.00
Assam,BARPETA,2000,Kharif     ,Arhar/Tur,280.00,230.00
Assam,BARPETA,2000,Kharif     ,Castor seed,11.00,6.00
Assam,BARPETA,2000,Kharif     ,Cotton(lint),8.00,4.00
Assam,BARPETA,2000,Kharif     ,Jute,5800.00,42670.00
Assam,BARPETA,2000,Kharif     ,Maize,40.00,26.00
Assam,BARPETA,2000,Kharif     ,Mesta,103.00,526.00
Assam,BARPETA,2000,Kharif     ,Niger seed,1005.00,523.00
Assam,BARPETA,2000,Kharif     ,Sesamum,860.00,516.00
Assam,BARPETA,2000,Kharif     ,Small millets,2590.00,1295.00
Assam,BARPETA,2000,Rabi       ,Gram,211.00,84.00
Assam,BARPETA,2000,Rabi       ,Linseed,2605.00,1433.00
Assam,BARPETA,2000,Rabi       ,Other  Rabi pulses,12137.00,7811.00
Assam,BARPETA,2000,Rabi       ,Rapeseed &Mustard,25865.00,15146.00
Assam,BARPETA,2000,Rabi       ,Wheat,10170.00,13127.00
Assam,BARPETA,2000,Summer     ,Rice,25005.00,58014.00
Assam,BARPETA,2000,Whole Year ,Arecanut,7160.00,5895.00
Assam,BARPETA,2000,Whole Year ,Banana,5131.00,77222.00
Assam,BARPETA,2000,Whole Year ,Coconut ,1125.00,8627000.00
Assam,BARPETA,2000,Whole Year ,Dry chillies,1670.00,1336.00
Assam,BARPETA,2000,Whole Year ,Onion,805.00,1208.00
Assam,BARPETA,2000,Whole Year ,Potato,10675.00,113940.00
Assam,BARPETA,2000,Whole Year ,Sugarcane,165.00,6088.00
Assam,BARPETA,2000,Whole Year ,Sweet potato,645.00,1613.00
Assam,BARPETA,2000,Whole Year ,Tapioca,41.00,205.00
Assam,BARPETA,2000,Whole Year ,Tobacco,25.00,18.00
Assam,BARPETA,2000,Whole Year ,Turmeric,960.00,768.00
Assam,BARPETA,2000,Winter     ,Rice,97175.00,120609.00
Assam,BARPETA,2001,Autumn     ,Rice,56482.00,40845.00
Assam,BARPETA,2001,Kharif     ,Arhar/Tur,327.00,268.00
Assam,BARPETA,2001,Kharif     ,Castor seed,10.00,6.00
Assam,BARPETA,2001,Kharif     ,Cotton(lint),9.00,4.00
Assam,BARPETA,2001,Kharif     ,Jute,7936.00,72412.00
Assam,BARPETA,2001,Kharif     ,Maize,45.00,29.00
Assam,BARPETA,2001,Kharif     ,Mesta,108.00,552.00
Assam,BARPETA,2001,Kharif     ,Niger seed,964.00,501.00
Assam,BARPETA,2001,Kharif     ,Sesamum,930.00,558.00
Assam,BARPETA,2001,Kharif     ,Small millets,1330.00,665.00
Assam,BARPETA,2001,Rabi       ,Gram,219.00,87.00
Assam,BARPETA,2001,Rabi       ,Linseed,2600.00,1431.00
Assam,BARPETA,2001,Rabi       ,Masoor,3015.00,1508.00
Assam,BARPETA,2001,Rabi       ,Moong(Green Gram),1142.00,548.00
Assam,BARPETA,2001,Rabi       ,Other  Rabi pulses,12327.00,7644.00
Assam,BARPETA,2001,Rabi       ,Peas & beans (Pulses),2135.00,1708.00
Assam,BARPETA,2001,Rabi       ,Rapeseed &Mustard,24045.00,7862.00
Assam,BARPETA,2001,Rabi       ,Urad,4355.00,2200.00
Assam,BARPETA,2001,Rabi       ,Wheat,10169.00,10477.00
Assam,BARPETA,2001,Summer     ,Rice,18510.00,39355.00
Assam,BARPETA,2001,Whole Year ,Arecanut,6582.00,5326.00
Assam,BARPETA,2001,Whole Year ,Banana,5134.00,77267.00
Assam,BARPETA,2001,Whole Year ,Coconut ,1130.00,8218000.00
Assam,BARPETA,2001,Whole Year ,Dry chillies,1680.00,1344.00
Assam,BARPETA,2001,Whole Year ,Onion,810.00,1215.00
Assam,BARPETA,2001,Whole Year ,Potato,10805.00,94244.00
Assam,BARPETA,2001,Whole Year ,Sugarcane,226.00,8414.00
Assam,BARPETA,2001,Whole Year ,Sweet potato,650.00,1625.00
Assam,BARPETA,2001,Whole Year ,Tapioca,46.00,230.00
Assam,BARPETA,2001,Whole Year ,Tobacco,42.00,29.00
Assam,BARPETA,2001,Whole Year ,Turmeric,965.00,772.00
Assam,BARPETA,2001,Winter     ,Rice,97500.00,119034.00
Assam,BARPETA,2002,Autumn     ,Rice,63725.00,38265.00
Assam,BARPETA,2002,Kharif     ,Arhar/Tur,317.00,260.00
Assam,BARPETA,2002,Kharif     ,Castor seed,10.00,6.00
Assam,BARPETA,2002,Kharif     ,Cotton(lint),7.00,3.00
Assam,BARPETA,2002,Kharif     ,Jute,7960.00,70985.00
Assam,BARPETA,2002,Kharif     ,Maize,45.00,29.00
Assam,BARPETA,2002,Kharif     ,Mesta,247.00,1262.00
Assam,BARPETA,2002,Kharif     ,Niger seed,1121.00,583.00
Assam,BARPETA,2002,Kharif     ,Sesamum,880.00,528.00
Assam,BARPETA,2002,Kharif     ,Small millets,1330.00,665.00
Assam,BARPETA,2002,Rabi       ,Gram,220.00,88.00
Assam,BARPETA,2002,Rabi       ,Linseed,2655.00,1461.00
Assam,BARPETA,2002,Rabi       ,Masoor,3005.00,1503.00
Assam,BARPETA,2002,Rabi       ,Moong(Green Gram),1067.00,512.00
Assam,BARPETA,2002,Rabi       ,Other  Rabi pulses,12087.00,7545.00
Assam,BARPETA,2002,Rabi       ,Peas & beans (Pulses),2105.00,1684.00
Assam,BARPETA,2002,Rabi       ,Rapeseed &Mustard,24040.00,12861.00
Assam,BARPETA,2002,Rabi       ,Urad,4225.00,2161.00
Assam,BARPETA,2002,Rabi       ,Wheat,9520.00,8825.00
Assam,BARPETA,2002,Summer     ,Rice,16000.00,35031.00
Assam,BARPETA,2002,Whole Year ,Arecanut,6577.00,4671.00
Assam,BARPETA,2002,Whole Year ,Banana,3170.00,47709.00
Assam,BARPETA,2002,Whole Year ,Coconut ,957.00,4997000.00
Assam,BARPETA,2002,Whole Year ,Dry chillies,1705.00,1364.00
Assam,BARPETA,2002,Whole Year ,Onion,820.00,1231.00
Assam,BARPETA,2002,Whole Year ,Orange,124.00,1197.00
Assam,BARPETA,2002,Whole Year ,Papaya,310.00,6046.00
Assam,BARPETA,2002,Whole Year ,Pineapple,310.00,4989.00
Assam,BARPETA,2002,Whole Year ,Potato,8750.00,73993.00
Assam,BARPETA,2002,Whole Year ,Sugarcane,205.00,7467.00
Assam,BARPETA,2002,Whole Year ,Sweet potato,650.00,1625.00
Assam,BARPETA,2002,Whole Year ,Tapioca,86.00,430.00
Assam,BARPETA,2002,Whole Year ,Tobacco,28.00,20.00
Assam,BARPETA,2002,Whole Year ,Turmeric,1027.00,822.00
Assam,BARPETA,2002,Winter     ,Rice,99500.00,111714.00
Assam,BARPETA,2003,Autumn     ,Rice,58500.00,41992.00
Assam,BARPETA,2003,Kharif     ,Arhar/Tur,277.00,227.00
Assam,BARPETA,2003,Kharif     ,Castor seed,11.00,6.00
Assam,BARPETA,2003,Kharif     ,Cotton(lint),8.00,3.00
Assam,BARPETA,2003,Kharif     ,Jute,7775.00,77543.00
Assam,BARPETA,2003,Kharif     ,Maize,45.00,29.00
Assam,BARPETA,2003,Kharif     ,Mesta,550.00,2812.00
Assam,BARPETA,2003,Kharif     ,Niger seed,1121.00,583.00
Assam,BARPETA,2003,Kharif     ,Sesamum,1028.00,617.00
Assam,BARPETA,2003,Kharif     ,Small millets,1330.00,665.00
Assam,BARPETA,2003,Rabi       ,Gram,222.00,98.00
Assam,BARPETA,2003,Rabi       ,Linseed,2832.00,1558.00
Assam,BARPETA,2003,Rabi       ,Masoor,3070.00,1535.00
Assam,BARPETA,2003,Rabi       ,Moong(Green Gram),1070.00,514.00
Assam,BARPETA,2003,Rabi       ,other misc. pulses,1785.00,1785.00
Assam,BARPETA,2003,Rabi       ,Peas & beans (Pulses),2135.00,1708.00
Assam,BARPETA,2003,Rabi       ,Rapeseed &Mustard,28740.00,17948.00
Assam,BARPETA,2003,Rabi       ,Urad,4380.00,2321.00
Assam,BARPETA,2003,Rabi       ,Wheat,10125.00,9267.00
Assam,BARPETA,2003,Summer     ,Rice,17400.00,37888.00
Assam,BARPETA,2003,Whole Year ,Arecanut,6610.00,7728.00
Assam,BARPETA,2003,Whole Year ,Banana,3205.00,48235.00
Assam,BARPETA,2003,Whole Year ,Coconut ,951.00,6010000.00
Assam,BARPETA,2003,Whole Year ,Dry chillies,1708.00,1366.00
Assam,BARPETA,2003,Whole Year ,Onion,830.00,1246.00
Assam,BARPETA,2003,Whole Year ,Orange,124.00,1219.00
Assam,BARPETA,2003,Whole Year ,Papaya,273.00,5324.00
Assam,BARPETA,2003,Whole Year ,Pineapple,334.00,5423.00
Assam,BARPETA,2003,Whole Year ,Potato,9520.00,83065.00
Assam,BARPETA,2003,Whole Year ,Sugarcane,208.00,8026.00
Assam,BARPETA,2003,Whole Year ,Sweet potato,670.00,1675.00
Assam,BARPETA,2003,Whole Year ,Tapioca,56.00,280.00
Assam,BARPETA,2003,Whole Year ,Tobacco,31.00,22.00
Assam,BARPETA,2003,Whole Year ,Turmeric,1089.00,871.00
Assam,BARPETA,2003,Winter     ,Rice,99750.00,128640.00
Assam,BARPETA,2004,Autumn     ,Rice,60760.00,7597.00
Assam,BARPETA,2004,Kharif     ,Arhar/Tur,209.00,172.00
Assam,BARPETA,2004,Kharif     ,Castor seed,11.00,6.00
Assam,BARPETA,2004,Kharif     ,Cotton(lint),6.00,3.00
Assam,BARPETA,2004,Kharif     ,Jute,7580.00,5615.00
Assam,BARPETA,2004,Kharif     ,Mesta,500.00,2556.00
Assam,BARPETA,2004,Kharif     ,Niger seed,946.00,492.00
Assam,BARPETA,2004,Kharif     ,Sesamum,1005.00,603.00
Assam,BARPETA,2004,Kharif     ,Small millets,1320.00,660.00
Assam,BARPETA,2004,Rabi       ,Gram,212.00,88.00
Assam,BARPETA,2004,Rabi       ,Linseed,2780.00,1530.00
Assam,BARPETA,2004,Rabi       ,Masoor,3015.00,1508.00
Assam,BARPETA,2004,Rabi       ,Moong(Green Gram),820.00,394.00
Assam,BARPETA,2004,Rabi       ,Other  Rabi pulses,11490.00,7424.00
Assam,BARPETA,2004,Rabi       ,Peas & beans (Pulses),2110.00,1688.00
Assam,BARPETA,2004,Rabi       ,Rapeseed &Mustard,20740.00,11522.00
Assam,BARPETA,2004,Rabi       ,Urad,4195.00,2484.00
Assam,BARPETA,2004,Rabi       ,Wheat,10305.00,11773.00
Assam,BARPETA,2004,Summer     ,Rice,19645.00,33526.00
Assam,BARPETA,2004,Whole Year ,Coconut ,982.00,4264000.00
Assam,BARPETA,2004,Whole Year ,Dry chillies,1760.00,1408.00
Assam,BARPETA,2004,Whole Year ,Onion,805.00,1208.00
Assam,BARPETA,2004,Whole Year ,Potato,8640.00,76249.00
Assam,BARPETA,2004,Whole Year ,Sugarcane,218.00,8048.00
Assam,BARPETA,2004,Whole Year ,Sweet potato,590.00,1475.00
Assam,BARPETA,2004,Whole Year ,Tobacco,16.00,11.00
Assam,BARPETA,2004,Whole Year ,Turmeric,1091.00,873.00
Assam,BARPETA,2004,Winter     ,Rice,62225.00,74492.00
Assam,BARPETA,2005,Autumn     ,Rice,51500.00,39916.00
Assam,BARPETA,2005,Kharif     ,Arhar/Tur,160.00,99.00
Assam,BARPETA,2005,Kharif     ,Castor seed,16.00,9.00
Assam,BARPETA,2005,Kharif     ,Cotton(lint),5.00,2.00
Assam,BARPETA,2005,Kharif     ,Jute,7006.00,65703.00
Assam,BARPETA,2005,Kharif     ,Maize,38.00,25.00
Assam,BARPETA,2005,Kharif     ,Mesta,479.00,2448.00
Assam,BARPETA,2005,Kharif     ,Niger seed,555.00,288.00
Assam,BARPETA,2005,Kharif     ,Sesamum,801.00,481.00
Assam,BARPETA,2005,Kharif     ,Small millets,809.00,405.00
Assam,BARPETA,2005,Rabi       ,Gram,153.00,64.00
Assam,BARPETA,2005,Rabi       ,Linseed,2034.00,1119.00
Assam,BARPETA,2005,Rabi       ,Masoor,2479.00,1240.00
Assam,BARPETA,2005,Rabi       ,Moong(Green Gram),692.00,333.00
Assam,BARPETA,2005,Rabi       ,Other  Rabi pulses,9220.00,5779.00
Assam,BARPETA,2005,Rabi       ,Peas & beans (Pulses),1891.00,1513.00
Assam,BARPETA,2005,Rabi       ,Rapeseed &Mustard,14768.00,4279.00
Assam,BARPETA,2005,Rabi       ,Urad,3171.00,1737.00
Assam,BARPETA,2005,Rabi       ,Wheat,6051.00,6264.00
Assam,BARPETA,2005,Summer     ,Rice,13897.00,20379.00
Assam,BARPETA,2005,Whole Year ,Arecanut,6610.00,7577.00
Assam,BARPETA,2005,Whole Year ,Banana,2417.00,36376.00
Assam,BARPETA,2005,Whole Year ,Dry chillies,1301.00,1041.00
Assam,BARPETA,2005,Whole Year ,Onion,586.00,879.00
Assam,BARPETA,2005,Whole Year ,Potato,5192.00,21463.00
Assam,BARPETA,2005,Whole Year ,Sugarcane,315.00,11715.00
Assam,BARPETA,2005,Whole Year ,Sweet potato,335.00,838.00
Assam,BARPETA,2005,Whole Year ,Tapioca,33.00,165.00
Assam,BARPETA,2005,Whole Year ,Tobacco,21.00,15.00
Assam,BARPETA,2005,Whole Year ,Turmeric,893.00,715.00
Assam,BARPETA,2005,Winter     ,Rice,52755.00,75339.00
Assam,BARPETA,2006,Autumn     ,Rice,46504.00,29973.00
Assam,BARPETA,2006,Kharif     ,Arhar/Tur,181.00,136.00
Assam,BARPETA,2006,Kharif     ,Castor seed,15.00,8.00
Assam,BARPETA,2006,Kharif     ,Cotton(lint),7.00,3.00
Assam,BARPETA,2006,Kharif     ,Jute,6294.00,63576.00
Assam,BARPETA,2006,Kharif     ,Maize,42.00,27.00
Assam,BARPETA,2006,Kharif     ,Mesta,416.00,2126.00
Assam,BARPETA,2006,Kharif     ,Niger seed,837.00,435.00
Assam,BARPETA,2006,Kharif     ,Sesamum,797.00,478.00
Assam,BARPETA,2006,Kharif     ,Small millets,863.00,432.00
Assam,BARPETA,2006,Rabi       ,Gram,165.00,70.00
Assam,BARPETA,2006,Rabi       ,Linseed,2033.00,1118.00
Assam,BARPETA,2006,Rabi       ,Masoor,2613.00,1307.00
Assam,BARPETA,2006,Rabi       ,Moong(Green Gram),841.00,403.00
Assam,BARPETA,2006,Rabi       ,Other  Rabi pulses,1312.00,1312.00
Assam,BARPETA,2006,Rabi       ,Peas & beans (Pulses),1965.00,1572.00
Assam,BARPETA,2006,Rabi       ,Rapeseed &Mustard,18508.00,8561.00
Assam,BARPETA,2006,Rabi       ,Urad,3569.00,1941.00
Assam,BARPETA,2006,Rabi       ,Wheat,8788.00,9497.00
Assam,BARPETA,2006,Summer     ,Rice,15213.00,32963.00
Assam,BARPETA,2006,Whole Year ,Arecanut,3740.00,2420.00
Assam,BARPETA,2006,Whole Year ,Banana,2451.00,36888.00
Assam,BARPETA,2006,Whole Year ,Coconut ,609.00,4350000.00
Assam,BARPETA,2006,Whole Year ,Dry chillies,1445.00,1156.00
Assam,BARPETA,2006,Whole Year ,Onion,395.00,593.00
Assam,BARPETA,2006,Whole Year ,Potato,7256.00,37566.00
Assam,BARPETA,2006,Whole Year ,Sugarcane,324.00,12842.00
Assam,BARPETA,2006,Whole Year ,Sweet potato,626.00,1565.00
Assam,BARPETA,2006,Whole Year ,Tapioca,28.00,140.00
Assam,BARPETA,2006,Whole Year ,Tobacco,19.00,13.00
Assam,BARPETA,2006,Whole Year ,Turmeric,815.00,652.00
Assam,BARPETA,2006,Winter     ,Rice,50173.00,51355.00
Assam,BARPETA,2007,Autumn     ,Rice,33564.00,18202.00
Assam,BARPETA,2007,Kharif     ,Arhar/Tur,169.00,124.00
Assam,BARPETA,2007,Kharif     ,Castor seed,17.00,10.00
Assam,BARPETA,2007,Kharif     ,Cotton(lint),6.00,2.00
Assam,BARPETA,2007,Kharif     ,Jute,3774.00,39205.00
Assam,BARPETA,2007,Kharif     ,Maize,46.00,29.00
Assam,BARPETA,2007,Kharif     ,Mesta,566.00,2893.00
Assam,BARPETA,2007,Kharif     ,Niger seed,825.00,429.00
Assam,BARPETA,2007,Kharif     ,Sesamum,805.00,483.00
Assam,BARPETA,2007,Kharif     ,Small millets,892.00,446.00
Assam,BARPETA,2007,Rabi       ,Gram,165.00,69.00
Assam,BARPETA,2007,Rabi       ,Linseed,2034.00,1118.00
Assam,BARPETA,2007,Rabi       ,Masoor,2798.00,1400.00
Assam,BARPETA,2007,Rabi       ,Moong(Green Gram),855.00,411.00
Assam,BARPETA,2007,Rabi       ,Other  Rabi pulses,1331.00,1331.00
Assam,BARPETA,2007,Rabi       ,Peas & beans (Pulses),1965.00,1572.00
Assam,BARPETA,2007,Rabi       ,Rapeseed &Mustard,18766.00,9931.00
Assam,BARPETA,2007,Rabi       ,Urad,3672.00,2954.00
Assam,BARPETA,2007,Rabi       ,Wheat,7356.00,9480.00
Assam,BARPETA,2007,Summer     ,Rice,16829.00,37462.00
Assam,BARPETA,2007,Whole Year ,Arecanut,3756.00,2862.00
Assam,BARPETA,2007,Whole Year ,Banana,2300.00,34615.00
Assam,BARPETA,2007,Whole Year ,Black pepper,52.00,73.00
Assam,BARPETA,2007,Whole Year ,Coconut ,1554.00,12058000.00
Assam,BARPETA,2007,Whole Year ,Dry chillies,1497.00,1197.00
Assam,BARPETA,2007,Whole Year ,Dry ginger,668.00,4355.00
Assam,BARPETA,2007,Whole Year ,Onion,399.00,598.00
Assam,BARPETA,2007,Whole Year ,Potato,6715.00,63012.00
Assam,BARPETA,2007,Whole Year ,Sugarcane,337.00,12832.00
Assam,BARPETA,2007,Whole Year ,Sweet potato,630.00,1575.00
Assam,BARPETA,2007,Whole Year ,Tapioca,21.00,105.00
Assam,BARPETA,2007,Whole Year ,Tobacco,19.00,13.00
Assam,BARPETA,2007,Whole Year ,Turmeric,837.00,670.00
Assam,BARPETA,2007,Winter     ,Rice,53821.00,63911.00
Assam,BARPETA,2008,Autumn     ,Rice,48880.00,43134.00
Assam,BARPETA,2008,Kharif     ,Arhar/Tur,358.00,252.00
Assam,BARPETA,2008,Kharif     ,Castor seed,44.00,26.00
Assam,BARPETA,2008,Kharif     ,Cotton(lint),6.00,3.00
Assam,BARPETA,2008,Kharif     ,Jute,5667.00,46004.00
Assam,BARPETA,2008,Kharif     ,Maize,64.00,41.00
Assam,BARPETA,2008,Kharif     ,Mesta,418.00,2136.00
Assam,BARPETA,2008,Kharif     ,Niger seed,769.00,400.00
Assam,BARPETA,2008,Kharif     ,Sesamum,939.00,562.00
Assam,BARPETA,2008,Kharif     ,Small millets,674.00,349.00
Assam,BARPETA,2008,Rabi       ,Blackgram,4391.00,2491.00
Assam,BARPETA,2008,Rabi       ,Gram,123.00,52.00
Assam,BARPETA,2008,Rabi       ,Linseed,1921.00,1057.00
Assam,BARPETA,2008,Rabi       ,Masoor,3981.00,1991.00
Assam,BARPETA,2008,Rabi       ,Moong(Green Gram),418.00,196.00
Assam,BARPETA,2008,Rabi       ,Peas & beans (Pulses),1382.00,1105.00
Assam,BARPETA,2008,Rabi       ,Rapeseed &Mustard,12607.00,7265.00
Assam,BARPETA,2008,Rabi       ,Urad,4391.00,2491.00
Assam,BARPETA,2008,Rabi       ,Wheat,6249.00,5226.00
Assam,BARPETA,2008,Summer     ,Rice,42937.00,85624.00
Assam,BARPETA,2008,Whole Year ,Arecanut,3015.00,2210.00
Assam,BARPETA,2008,Whole Year ,Banana,2210.00,33040.00
Assam,BARPETA,2008,Whole Year ,Black pepper,30.00,42.00
Assam,BARPETA,2008,Whole Year ,Coconut ,1154.00,10949000.00
Assam,BARPETA,2008,Whole Year ,Dry chillies,2428.00,1942.00
Assam,BARPETA,2008,Whole Year ,Dry ginger,443.00,2888.00
Assam,BARPETA,2008,Whole Year ,Onion,693.00,1040.00
Assam,BARPETA,2008,Whole Year ,Potato,6689.00,54260.00
Assam,BARPETA,2008,Whole Year ,Sugarcane,280.00,10748.00
Assam,BARPETA,2008,Whole Year ,Sweet potato,436.00,1090.00
Assam,BARPETA,2008,Whole Year ,Tapioca,81.00,405.00
Assam,BARPETA,2008,Whole Year ,Tobacco,32.00,22.00
Assam,BARPETA,2008,Whole Year ,Turmeric,1453.00,1163.00
Assam,BARPETA,2008,Winter     ,Rice,72524.00,92763.00
Assam,BARPETA,2009,Autumn     ,Rice,50063.00,40476.00
Assam,BARPETA,2009,Kharif     ,Arhar/Tur,398.00,291.00
Assam,BARPETA,2009,Kharif     ,Castor seed,54.00,31.00
Assam,BARPETA,2009,Kharif     ,Cotton(lint),68.00,30.00
Assam,BARPETA,2009,Kharif     ,Jute,7182.00,61035.00
Assam,BARPETA,2009,Kharif     ,Maize,331.00,216.00
Assam,BARPETA,2009,Kharif     ,Mesta,402.00,2055.00
Assam,BARPETA,2009,Kharif     ,Niger seed,1409.00,733.00
Assam,BARPETA,2009,Kharif     ,Sesamum,781.00,469.00
Assam,BARPETA,2009,Kharif     ,Small millets,681.00,344.00
Assam,BARPETA,2009,Rabi       ,Banana,2329.00,34975.00
Assam,BARPETA,2009,Rabi       ,Gram,107.00,45.00
Assam,BARPETA,2009,Rabi       ,Linseed,1924.00,1058.00
Assam,BARPETA,2009,Rabi       ,Masoor,4308.00,2155.00
Assam,BARPETA,2009,Rabi       ,Moong(Green Gram),740.00,353.00
Assam,BARPETA,2009,Rabi       ,Peas & beans (Pulses),1404.00,1124.00
Assam,BARPETA,2009,Rabi       ,Rapeseed &Mustard,14241.00,7359.00
Assam,BARPETA,2009,Rabi       ,Urad,4739.00,2866.00
Assam,BARPETA,2009,Rabi       ,Wheat,7400.00,6216.00
Assam,BARPETA,2009,Summer     ,Rice,48309.00,121935.00
Assam,BARPETA,2009,Whole Year ,Arecanut,3373.00,2307.00
Assam,BARPETA,2009,Whole Year ,Banana,2329.00,34975.00
Assam,BARPETA,2009,Whole Year ,Black pepper,39.00,55.00
Assam,BARPETA,2009,Whole Year ,Coconut ,1924.00,16993000.00
Assam,BARPETA,2009,Whole Year ,Dry chillies,2776.00,2221.00
Assam,BARPETA,2009,Whole Year ,Dry ginger,518.00,3378.00
Assam,BARPETA,2009,Whole Year ,Onion,1145.00,1718.00
Assam,BARPETA,2009,Whole Year ,Potato,6127.00,40179.00
Assam,BARPETA,2009,Whole Year ,Sugarcane,325.00,12710.00
Assam,BARPETA,2009,Whole Year ,Sweet potato,656.00,1640.00
Assam,BARPETA,2009,Whole Year ,Tapioca,13.00,65.00
Assam,BARPETA,2009,Whole Year ,Tobacco,95.00,67.00
Assam,BARPETA,2009,Whole Year ,Turmeric,1026.00,821.00
Assam,BARPETA,2009,Winter     ,Rice,73690.00,104134.00
Assam,BARPETA,2010,Autumn     ,Rice,39756.00,33805.00
Assam,BARPETA,2010,Kharif     ,Arhar/Tur,434.00,312.00
Assam,BARPETA,2010,Kharif     ,Castor seed,34.00,20.00
Assam,BARPETA,2010,Kharif     ,Cotton(lint),9.00,4.00
Assam,BARPETA,2010,Kharif     ,Jute,6469.00,50524.00
Assam,BARPETA,2010,Kharif     ,Maize,76.00,49.00
Assam,BARPETA,2010,Kharif     ,Mesta,231.00,1181.00
Assam,BARPETA,2010,Kharif     ,Niger seed,1757.00,914.00
Assam,BARPETA,2010,Kharif     ,Sesamum,831.00,499.00
Assam,BARPETA,2010,Kharif     ,Small millets,667.00,338.00
